"Gene","Expression"
"COX6A1",2999.8883
"COX6A2",0.4467
"COX6B1",2513.9028
"COX6B2",1.34
"COX6C",2162.3674
"COX7A1",337.6884
"COX7A2L",1957.7889
"COX7A2",1738.9168
"COX7B2",0
"COX7B",1245.7845
"COX7C",2973.981
"COX8A",2440.201
"COX8C",0.4467
"CP110",1275.7119
"CPA1",0.4467
"CPA2",0.8934
"CPA3",0.4467
"CPA4",5.3601
"CPA5",2.2334
"CPA6",0
"CPAMD8",88.8889
"CPB1",9.8269
"CPB2",0.4467
"CPD",1588.3864
"CPEB1",469.9051
"CPEB2",1245.3378
"CPEB3",789.2797
"CPEB4",2374.0927
"CPE",32869.6817
"CPLX1",3814.182
"CPLX2",26163.2607
"CPLX3",235.7744
"CPLX4",0
"CPM",419.4305
"CPN1",0
"CPN2",0
"CPNE1",888.6879
"CPNE2",717.8113
"CPNE3",1018.4255
"CPNE4",796.8733
"CPNE5",2734.115
"CPNE6",1792.9648
"CPNE7",532.44
"CPNE8",402.4567
"CPNE9",454.718
"CPOX",421.2172
"CPO",9.3802
"CPPED1",424.7906
"CPS1",155.8906
"CPSF1",1203.3501
"CPSF2",778.5595
"CPSF3L",1344.947
"CPSF3",411.837
"CPSF4L",0
"CPSF4",462.7582
"CPSF6",1705.8626
"CPSF7",2140.0335
"CPT1A",983.5846
"CPT1B",233.5857
"CPT1C",1313.2328
"CPT2",369.8492
"CPVL",73.7018
"CPXCR1",0
"CPXM1",348.4087
"CPXM2",97.3758
"CPZ",6.7002
"CP",22.7627
"CR1L",0
"CR1",8.0402
"CR2",0.8934
"CRABP1",53.1547
"CRABP2",75.9352
"CRADD",147.8504
"CRAMP1L",818.3138
"CRAT",1466.89
"CRB1",355.5556
"CRB2",371.636
"CRB3",3.1267
"CRBN",1295.5087
"CRCP",891.1223
"CRCT1",0
"CREB1",782.1329
"CREB3L1",92.0156
"CREB3L2",276.9403
"CREB3L3",15.187
"CREB3L4",81.742
"CREB3",1001.2686
"CREB5",451.1446
"CREBBP",2039.0843
"CREBL2",1742.4902
"CREBZF",1312.3395
"CREG1",990.7314
"CREG2",2358.0123
"CRELD1",1763.9308
"CRELD2",315.3546
"CREM",370.2959
"CRHBP",274.7069
"CRHR1",352.9202
"CRHR2",33.5008
"CRH",54.048
"CRIM1",1921.608
"CRIP1",29.9274
"CRIP2",2397.7666
"CRIP3",15.6337
"CRIPAK",168.3975
"CRIPT",360.0223
"CRISP1",0
"CRISP2",0
"CRISP3",0
"CRISPLD1",136.6834
"CRISPLD2",72.3618
"CRKL",3560.0223
"CRK",743.7186
"CRLF1",459.1848
"CRLF2",0
"CRLF3",153.6572
"CRLS1",685.2038
"CRMP1",4715.5243
"CRNKL1",424.7906
"CRNN",0
"CROCCL1",608.3663
"CROCCL2",112.5628
"CROCC",393.0765
"CROT",241.6527
"CRP",0
"CRTAC1",1184.1965
"CRTAM",5.8068
"CRTAP",2204.3551
"CRTC1",3118.7046
"CRTC2",477.9453
"CRTC3",799.1066
"CRX",0
"CRY1",357.7889
"CRY2",3627.4707
"CRYAA",1.34
"CRYAB",9262.7582
"CRYBA1",0
"CRYBA2",4.4668
"CRYBA4",2.2334
"CRYBB1",26.354
"CRYBB2",8.4869
"CRYBB3",0.4467
"CRYBG3",249.2373
"CRYGA",0.4467
"CRYGB",0
"CRYGC",0
"CRYGD",6.2535
"CRYGN",4.0201
"CRYGS",15.6337
"CRYL1",1284.6454
"CRYM",2720.7147
"CRYZL1",511.8213
"CRYZ",401.1703
"CSAD",269.3467
"CSAG1",2.2334
"CSAG2",0
"CSAG3",0.4467
"CSDAP1",1.7867
"CSDA",188.498
"CSDC2",1465.55
"CSDE1",8498.0458
"CSE1L",1578.1128
"CSF1R",906.3093
"CSF1",278.727
"CSF2RA",90.6756
"CSF2RB",29.4807
"CSF2",0
"CSF3R",163.0374
"CSF3",13.847
"CSGALNACT1",1323.9531
"CSGALNACT2",289.8939
"CSH1",0
"CSH2",0.4467
"CSHL1",0
"CSK",722.7247
"CSMD1",965.2708
"CSMD2",304.1876
"CSMD3",517.6996
"CSN1S1",0
"CSN1S2A",0
"CSN2",0
"CSN3",0
"CSNK1A1L",10.2736
"CSNK1A1P",1.34
"CSNK1A1",3405.9185
"CSNK1D",3371.971
"CSNK1E",3114.89
"CSNK1G1",350.6421
"CSNK1G2",967.0575
"CSNK1G3",580.6812
"CSNK2A1P",466.3317
"CSNK2A1",1180.5695
"CSNK2A2",368.5092
"CSNK2B",1665.818
"CSPG4PY2",0
"CSPG4",751.7588
"CSPG5",5553.9922
"CSPP1",256.813
"CSRNP1",962.1441
"CSRNP2",1515.1312
"CSRNP3",189.3914
"CSRP1",10073.9252
"CSRP2BP",1062.1999
"CSRP2",452.4846
"CSRP3",0
"CST11",0
"CST1",0
"CST2",0
"CST3",10010.0503
"CST4",0
"CST5",0.4467
"CST6",0.4467
"CST7",9.8269
"CST8",0
"CST9L",0
"CST9",0
"CSTA",0.8934
"CSTB",975.0977
"CSTF1",364.0424
"CSTF2T",1027.359
"CSTF2",242.0994
"CSTF3",579.2741
"CSTL1",0
"CSTT",0
"CS",3908.8777
"CT45A1",4.0201
"CT45A2",1.34
"CT45A3",1.7867
"CT45A4",0
"CT45A5",0
"CT45A6",0
"CT47A10",0
"CT47A11",0
"CT47A1",0
"CT47A2",0
"CT47A6",0
"CT47A7",0
"CT47A9",0
"CT47B1",0
"CT62",0.4467
"CTAG1B",0
"CTAG2",0
"CTAGE1",5.3601
"CTAGE4",0.8934
"CTAGE5",379.3233
"CTAGE6",0
"CTAGE9",2.2334
"CTBP1",3527.7677
"CTBP2",866.555
"CTBS",146.0637
"CTCFL",6.0078
"CTCF",1147.5154
"CTDP1",339.0285
"CTDSP1",741.4852
"CTDSP2",2090.8989
"CTDSPL2",423.8973
"CTDSPL",615.9687
"CTF1",44.2211
"CTGF",774.0927
"CTHRC1",18.3138
"CTH",97.3758
"CTLA4",2.2334
"CTNNA1",3967.3925
"CTNNA2",3991.9598
"CTNNA3",37.1681
"CTNNAL1",176.4377
"CTNNB1",5707.1803
"CTNNBIP1",1474.9302
"CTNNBL1",653.9363
"CTNND1",2454.9414
"CTNND2",6716.2479
"CTNS",280.3037
"CTPS2",289.4472
"CTPS",506.9793
"CTR9",927.3032
"CTRB1",0
"CTRB2",0.4467
"CTRC",0
"CTRL",20.1005
"CTSA",1546.9034
"CTSB",10764.9358
"CTSC",175.5444
"CTSD",7648.0179
"CTSE",0.8934
"CTSF",3111.1111
"CTSG",0.4467
"CTSH",564.6008
"CTSK",100.9492
"CTSL1",1054.1597
"CTSL2",17.8671
"CTSL3",0
"CTSO",633.3892
"CTSS",147.4037
"CTSW",4.4668
"CTSZ",868.7884
"CTTNBP2NL",425.684
"CTTNBP2",695.4774
"CTTN",2768.5092
"CTU1",19.2071
"CTU2",310.0838
"CTXN1",1926.0748
"CTXN2",148.2702
"CTXN3",497.1524
"CUBN",20.1005
"CUEDC1",427.4707
"CUEDC2",1583.4729
"CUL1",1858.1798
"CUL2",971.5243
"CUL3",1795.6449
"CUL4A",883.5288
"CUL4B",1612.9537
"CUL5",906.3093
"CUL7",589.6103
"CUL9",1121.608
"CUTA",1897.4874
"CUTC",333.9051
"CUX1",1545.5053
"CUX2",1258.2915
"CUZD1",6.5483
"CWC15",833.5008
"CWC22",382.8029
"CWC25",293.914
"CWC27",409.6036
"CWF19L1",436.8509
"CWF19L2",186.7113
"CWH43",0.8934
"CX3CL1",3593.5232
"CX3CR1",322.9481
"CXADRP2",0.4467
"CXADRP3",0
"CXADR",143.8303
"CXCL10",21.4405
"CXCL11",2.6801
"CXCL12",209.0452
"CXCL13",0
"CXCL14",1738.0235
"CXCL16",319.8213
"CXCL17",0
"CXCL1",36.6276
"CXCL2",58.9615
"CXCL3",3.5734
"CXCL5",54.4947
"CXCL6",1.7867
"CXCL9",1.34
"CXCR1",45.5611
"CXCR2P1",13.847
"CXCR2",56.2814
"CXCR3",0.4467
"CXCR4",263.0932
"CXCR5",1.7867
"CXCR6",1.7867
"CXCR7",556.1139
"CXXC1",788.8331
"CXXC4",49.1346
"CXXC5",1257.8448
"CXorf1",113.9028
"CXorf21",6.2535
"CXorf22",6.2535
"CXorf23",145.1703
"CXorf26",208.5985
"CXorf27",0
"CXorf30",4.4668
"CXorf36",221.1055
"CXorf38",90.6756
"CXorf40A",422.5572
"CXorf40B",399.7767
"CXorf41",0
"CXorf42",21.4405
"CXorf48",3.1267
"CXorf49B",0
"CXorf50B",13.847
"CXorf51",0
"CXorf56",166.6108
"CXorf57",308.6544
"CXorf58",0.4467
"CXorf59",0.8934
"CXorf61",0.4467
"CXorf64",0.8934
"CXorf65",0
"CXorf66",0
"CYB561D1",512.3395
"CYB561D2",204.6276
"CYB561",1161.809
"CYB5A",314.0145
"CYB5B",2110.5528
"CYB5D1",588.7214
"CYB5D2",793.7465
"CYB5R1",916.5829
"CYB5R2",130.8766
"CYB5R3",3368.3975
"CYB5R4",208.5985
"CYB5RL",68.3417
"CYBASC3",420.7705
"CYBA",161.2507
"CYBB",175.5444
"CYBRD1",991.1781
"CYC1",2215.9687
"CYCSP52",0
"CYCS",4219.7655
"CYFIP1",1449.9162
"CYFIP2",10615.7454
"CYGB",536.4601
"CYHR1",859.8548
"CYLC1",0
"CYLC2",0
"CYLD",1933.6683
"CYMP",1.7867
"CYP11A1",43.7744
"CYP11B1",0
"CYP11B2",0
"CYP17A1",1.3668
"CYP19A1",1.34
"CYP1A1",22.3339
"CYP1A2",0
"CYP1B1",185.3713
"CYP20A1",237.6326
"CYP21A2",36.4087
"CYP24A1",7.5935
"CYP26A1",41.0944
"CYP26B1",736.5717
"CYP26C1",4.9135
"CYP27A1",775.8794
"CYP27B1",2.2334
"CYP27C1",32.6075
"CYP2A13",0
"CYP2A6",1.7867
"CYP2A7",0
"CYP2B6",0.4467
"CYP2B7P1",52.2613
"CYP2C18",0
"CYP2C19",0
"CYP2C8",25.4606
"CYP2C9",0
"CYP2D6",17.4204
"CYP2D7P1",14.7404
"CYP2E1",128.4601
"CYP2F1",0
"CYP2J2",297.9341
"CYP2R1",96.4824
"CYP2S1",19.2071
"CYP2U1",476.1541
"CYP2W1",0.8934
"CYP39A1",12.0603
"CYP3A43",1.7867
"CYP3A4",0.8934
"CYP3A5",8.3975
"CYP3A7",1.4294
"CYP46A1",2395.9799
"CYP4A11",7.1468
"CYP4A22",0
"CYP4B1",16.5271
"CYP4F11",72.3618
"CYP4F12",0.4467
"CYP4F22",0
"CYP4F2",4.0201
"CYP4F3",6.7002
"CYP4F8",0
"CYP4V2",509.2127
"CYP4X1",398.8833
"CYP4Z1",8.4869
"CYP4Z2P",1.34
"CYP51A1",2505.8626
"CYP7A1",1.7867
"CYP7B1",78.1686
"CYP8B1",1.34
"CYR61",382.3562
"CYS1",232.2725
"CYSLTR1",4.9135
"CYSLTR2",31.7141
"CYTH1",1717.9229
"CYTH2",1313.6795
"CYTH3",1365.4941
"CYTH4",92.0156
"CYTIP",34.3942
"CYTL1",4.0201
"CYTSA",842.8811
"CYTSB",1535.6784
"CYYR1",129.9832
"CYorf15A",0.4467
"CYorf15B",0
"D2HGDH",460.9715
"D4S234E",2883.7521
"DAAM1",528.8666
"DAAM2",6386.2781
"DAB1",65.215
"DAB2IP",2647.0128
"DAB2",190.2848
"DACH1",273.8135
"DACH2",435.0642
"DACT1",153.6572
"DACT2",38.861
"DACT3",1636.6276
"DAD1L",0
"DAD1",1353.4338
"DAG1",2785.9296
"DAGLA",1701.8425
"DAGLB",783.9196
"DAK",546.287
"DALRD3",527.8347
"DAND5",8.9336
"DAOA",0
"DAO",3.5734
"DAP3",942.9369
"DAPK1",2255.2764
"DAPK2",194.7515
"DAPK3",1000.5583
"DAPL1",9.8269
"DAPP1",6.2535
"DAP",807.5935
"DARC",105.8626
"DARS2",241.6527
"DARS",1582.5796
"DAXX",756.2256
"DAZ1",0
"DAZ2",0
"DAZ3",0
"DAZ4",0
"DAZAP1",671.3568
"DAZAP2",5725.0698
"DAZL",0
"DBC1",2515.2429
"DBF4B",206.3652
"DBF4",76.431
"DBH",52.2613
"DBI",3327.3032
"DBN1",3396.5382
"DBNDD1",1893.914
"DBNDD2",5234.8989
"DBNL",1667.0017
"DBP",742.8208
"DBR1",212.172
"DBT",613.2887
"DBX1",0
"DBX2",84.8688
"DCAF10",644.5561
"DCAF11",2337.3802
"DCAF12L1",1.34
"DCAF12L2",34.8409
"DCAF12",551.2004
"DCAF13",322.0949
"DCAF15",247.4595
"DCAF16",641.876
"DCAF17",374.7627
"DCAF4L1",4.9135
"DCAF4L2",0
"DCAF4",321.608
"DCAF5",1265.4383
"DCAF6",2642.9927
"DCAF7",2425.9073
"DCAF8L1",0
"DCAF8L2",0
"DCAF8",3565.5879
"DCAKD",1239.0843
"DCBLD1",209.0452
"DCBLD2",436.8509
"DCC",148.297
"DCDC1",1.34
"DCDC2B",0.5405
"DCDC2",41.9877
"DCD",0
"DCHS1",1352.0938
"DCHS2",249.2462
"DCI",428.364
"DCK",783.0262
"DCLK1",9638.4143
"DCLK2",3045.0028
"DCLK3",78.1686
"DCLRE1A",395.3099
"DCLRE1B",134.8967
"DCLRE1C",97.3758
"DCN",1176.5494
"DCP1A",478.392
"DCP1B",188.498
"DCP2",1041.6527
"DCPS",124.6231
"DCST1",0
"DCST2",8.4869
"DCTD",882.1887
"DCTN1",12671.1468
"DCTN2",3770.8543
"DCTN3",1503.5176
"DCTN4",2385.7063
"DCTN5",1137.2418
"DCTN6",847.3479
"DCTPP1",470.3428
"DCT",22.7806
"DCUN1D1",617.7554
"DCUN1D2",704.8576
"DCUN1D3",75.9352
"DCUN1D4",1226.1307
"DCUN1D5",187.158
"DCXR",967.0575
"DCX",661.0832
"DDA1",1131.435
"DDAH1",4984.9246
"DDAH2",542.2669
"DDB1",6618.4255
"DDB2",145.1703
"DDC",1.7867
"DDHD1",805.8068
"DDHD2",3076.7169
"DDI1",0
"DDI2",68.2613
"DDIT3",577.6214
"DDIT4L",37.9676
"DDIT4",1998.4366
"DDN",6323.9174
"DDOST",1652.708
"DDO",97.8224
"DDR1",8251.0329
"DDR2",73.7018
"DDRGK1",910.7761
"DDTL",145.5768
"DDT",414.0078
"DDX10",526.1865
"DDX11L2",1.7867
"DDX11",69.6817
"DDX12",20.1005
"DDX17",7877.6103
"DDX18",972.4176
"DDX19A",866.555
"DDX19B",374.7627
"DDX1",3227.694
"DDX20",232.7192
"DDX21",561.9207
"DDX23",1663.4283
"DDX24",8131.77
"DDX25",677.1636
"DDX26B",166.6108
"DDX27",678.057
"DDX28",310.4411
"DDX31",131.3233
"DDX39",388.163
"DDX3X",6176.6611
"DDX3Y",0.4467
"DDX41",1658.9615
"DDX42",2728.7549
"DDX43",1.7867
"DDX46",1003.6851
"DDX47",606.1418
"DDX49",665.1033
"DDX4",1.34
"DDX50",523.5064
"DDX51",929.0899
"DDX52",256.3931
"DDX53",0
"DDX54",839.4506
"DDX55",256.3931
"DDX56",1050.1396
"DDX58",209.9386
"DDX59",172.4176
"DDX5",8711.5578
"DDX60L",80.402
"DDX60",179.1178
"DDX6",2922.1664
"DEAF1",3074.4835
"DEC1",0
"DECR1",714.2379
"DECR2",275.1535
"DEDD2",615.9687
"DEDD",631.3523
"DEF6",50.4746
"DEF8",2345.5053
"DEFA1B",8.0402
"DEFA4",0
"DEFA5",0.8934
"DEFA6",0.4467
"DEFB103B",0
"DEFB104A",0
"DEFB105A",0
"DEFB106A",0
"DEFB107A",0
"DEFB108B",0
"DEFB109P1B",0
"DEFB109P1",0
"DEFB110",0
"DEFB112",0
"DEFB113",0
"DEFB114",0
"DEFB115",0
"DEFB116",0
"DEFB118",0
"DEFB119",0
"DEFB121",0
"DEFB122",0
"DEFB123",0
"DEFB124",0
"DEFB125",0
"DEFB126",0
"DEFB127",0
"DEFB128",0
"DEFB129",0
"DEFB130",0
"DEFB131",0
"DEFB132",0
"DEFB134",0
"DEFB135",0
"DEFB136",0
"DEFB1",0.8934
"DEFB4A",0
"DEGS1",1452.1496
"DEGS2",90.2289
"DEK",1105.5276
"DEM1",123.7298
"DENND1A",1359.2406
"DENND1B",51.368
"DENND1C",29.9274
"DENND2A",633.3892
"DENND2C",54.5438
"DENND2D",22.7806
"DENND3",792.4065
"DENND4A",474.3719
"DENND4B",2175.8303
"DENND4C",603.9084
"DENND5A",4745.952
"DENND5B",1771.0776
"DENR",1123.3948
"DEPDC1B",14.2937
"DEPDC1",7.5935
"DEPDC4",6.2535
"DEPDC5",592.2948
"DEPDC6",313.5678
"DEPDC7",19.2071
"DERA",279.1736
"DERL1",842.4344
"DERL2",176.4377
"DERL3",23.6739
"DES",22.7806
"DET1",118.8163
"DEXI",1068.0067
"DFFA",353.7688
"DFFB",123.7298
"DFNA5",747.292
"DFNB31",337.2418
"DFNB59",42.4344
"DGAT1",646.4411
"DGAT2L6",0
"DGAT2",241.206
"DGCR10",64.7683
"DGCR11",25.014
"DGCR14",572.1943
"DGCR2",5232.3841
"DGCR5",1487.8124
"DGCR6L",820.5472
"DGCR6",1259.1848
"DGCR8",591.4015
"DGCR9",485.5388
"DGKA",334.115
"DGKB",1587.9397
"DGKD",753.9922
"DGKE",892.4623
"DGKG",1061.3065
"DGKH",35.7342
"DGKI",233.1658
"DGKK",13.847
"DGKQ",902.2892
"DGKZ",4367.6159
"DGUOK",562.8141
"DHCR24",6385.2596
"DHCR7",1524.5114
"DHDDS",711.5578
"DHDH",46.4545
"DHDPSL",137.3981
"DHFRL1",313.5678
"DHFR",142.182
"DHH",1.34
"DHODH",83.0821
"DHPS",1321.273
"DHRS11",425.684
"DHRS12",125.9631
"DHRS13",193.8894
"DHRS1",240.7594
"DHRS2",6.7002
"DHRS3",515.0195
"DHRS4L1",5.8068
"DHRS4L2",108.4712
"DHRS4",300.7482
"DHRS7B",411.3903
"DHRS7C",8.0402
"DHRS7",1027.359
"DHRS9",50.9213
"DHRSX",106.3093
"DHTKD1",732.9983
"DHX15",1374.4277
"DHX16",573.5343
"DHX29",567.2808
"DHX30",2570.1843
"DHX32",396.6052
"DHX33",466.7783
"DHX34",252.373
"DHX35",283.6404
"DHX36",999.2183
"DHX37",505.6393
"DHX38",1234.1709
"DHX40P1",14.2937
"DHX40",809.8269
"DHX57",565.4941
"DHX58",272.4735
"DHX8",699.0508
"DHX9",3109.7711
"DIABLO",815.8705
"DIAPH1",1205.1368
"DIAPH2",44.6678
"DIAPH3",37.9676
"DICER1",1389.6147
"DIDO1",1048.7996
"DIMT1L",340.8152
"DIO1",0.8934
"DIO2",1781.7979
"DIO3OS",3.1267
"DIO3",26.8007
"DIP2A",947.8504
"DIP2B",2234.2825
"DIP2C",1760.3573
"DIRAS1",5739.8102
"DIRAS2",7600.67
"DIRAS3",82.1887
"DIRC1",0
"DIRC2",361.6214
"DIRC3",8.9336
"DIS3L2",424.3439
"DIS3L",1048.3529
"DIS3",816.7281
"DISC1",220.2122
"DISC2",0
"DISP1",125.0698
"DISP2",901.8425
"DIXDC1",1449.0229
"DKC1",613.7353
"DKFZP434H168",9.8269
"DKFZP434K028",0
"DKFZP434L187",1.1033
"DKFZP586I1420",148.7437
"DKFZP686I15217",76.3819
"DKFZp434J0226",27.2473
"DKFZp434L192",0
"DKFZp566F0947",5.3601
"DKFZp686A1627",0
"DKFZp686O24166",380.5695
"DKFZp761E198",307.761
"DKFZp779M0652",35.7342
"DKK1",14.7404
"DKK2",60.3015
"DKK3",18650.1396
"DKK4",0
"DKKL1",0.8934
"DLAT",1134.115
"DLC1",979.1178
"DLD",2072.1385
"DLEC1",18.3138
"DLEU1",26.8007
"DLEU2L",7.1468
"DLEU2",13.0117
"DLEU7",86.2088
"DLG1",2077.0519
"DLG2",4605.2485
"DLG3",2413.4003
"DLG4",7960.3127
"DLG5",1355.2205
"DLGAP1",2169.5142
"DLGAP2",917.4763
"DLGAP3",1205.5835
"DLGAP4",2885.5388
"DLGAP5",0
"DLK1",0
"DLK2",100.0558
"DLL1",613.7353
"DLL3",1566.9458
"DLL4",91.1223
"DLST",1560.2457
"DLX1",397.5433
"DLX2",63.8749
"DLX3",7.5935
"DLX4",1.7867
"DLX5",49.5812
"DLX6AS",73.2552
"DLX6",59.8548
"DMAP1",827.694
"DMBT1",16.5271
"DMBX1",0
"DMC1",4.9135
"DMD",1222.1106
"DMGDH",88.4422
"DMKN",66.555
"DMP1",0.4467
"DMPK",747.292
"DMRT1",0.4467
"DMRT2",24.5673
"DMRT3",7.5935
"DMRTA1",8.0402
"DMRTA2",4.9135
"DMRTB1",0
"DMRTC1B",322.0547
"DMRTC1",27.2473
"DMRTC2",0
"DMTF1",987.158
"DMWD",1318.593
"DMXL1",1259.1848
"DMXL2",2845.7845
"DNA2",39.3076
"DNAH10",68.7884
"DNAH11",0.9112
"DNAH12",6.2535
"DNAH14",8.9336
"DNAH17",352.8755
"DNAH1",441.3177
"DNAH2",24.5673
"DNAH3",1.34
"DNAH5",52.2613
"DNAH6",75.4886
"DNAH7",334.115
"DNAH8",9.3802
"DNAH9",222.8922
"DNAI1",12.9537
"DNAI2",3.0553
"DNAJA1",3839.6427
"DNAJA2",2140.9269
"DNAJA3",1397.6549
"DNAJA4",2753.7688
"DNAJB11",467.6717
"DNAJB12",887.5489
"DNAJB13",1.7867
"DNAJB14",502.9592
"DNAJB1",2196.3149
"DNAJB2",5838.526
"DNAJB3",0
"DNAJB4",498.4925
"DNAJB5",666.4433
"DNAJB6",1456.6164
"DNAJB7",11.3099
"DNAJB8",0
"DNAJB9",976.4377
"DNAJC10",1188.163
"DNAJC11",1323.8772
"DNAJC12",506.5327
"DNAJC13",961.2507
"DNAJC14",844.0335
"DNAJC15",550.7538
"DNAJC16",873.7018
"DNAJC17",122.3897
"DNAJC18",1088.5539
"DNAJC19",492.239
"DNAJC1",139.8102
"DNAJC21",667.3367
"DNAJC22",20.1005
"DNAJC24",333.7755
"DNAJC25-GNG10",1.273
"DNAJC25",171.9665
"DNAJC27",490.4523
"DNAJC28",78.1686
"DNAJC2",352.5762
"DNAJC30",471.6918
"DNAJC3",751.7588
"DNAJC4",440.7504
"DNAJC5B",0
"DNAJC5G",14.7404
"DNAJC5",8056.2814
"DNAJC6",8491.9933
"DNAJC7",2159.4729
"DNAJC8",2007.3702
"DNAJC9",595.4216
"DNAL1",936.6834
"DNAL4",491.3456
"DNALI1",270.2401
"DNASE1L1",344.3082
"DNASE1L2",39.3076
"DNASE1L3",0.4467
"DNASE1",52.2613
"DNASE2B",1.7867
"DNASE2",628.9224
"DND1",56.5047
"DNER",4679.8437
"DNHD1",248.7996
"DNLZ",174.2044
"DNM1L",3853.4897
"DNM1P35",72.3618
"DNM1",21382.0212
"DNM2",1730.7739
"DNM3",4867.4484
"DNMBP",324.2256
"DNMT1",912.1161
"DNMT3A",188.498
"DNMT3B",21.8872
"DNMT3L",0
"DNPEP",485.5388
"DNTTIP1",352.4288
"DNTTIP2",809.8269
"DNTT",0
"DOC2A",2393.4026
"DOC2B",92.909
"DOCK10",980.9045
"DOCK11",96.4824
"DOCK1",1327.0798
"DOCK2",73.2552
"DOCK3",4508.7661
"DOCK4",2170.4076
"DOCK5",247.4595
"DOCK6",218.8721
"DOCK7",886.6555
"DOCK8",166.6108
"DOCK9",2514.7962
"DOHH",416.7504
"DOK1",134.8967
"DOK2",12.0603
"DOK3",76.8286
"DOK4",389.9497
"DOK5",374.316
"DOK6",1405.6951
"DOK7",16.0804
"DOLK",395.3099
"DOLPP1",408.2635
"DOM3Z",345.5366
"DONSON",148.2256
"DOPEY1",1254.2401
"DOPEY2",850.0279
"DOT1L",475.2607
"DPAGT1",457.1301
"DPCD",306.0279
"DPCR1",0.4467
"DPEP1",0
"DPEP2",28.1407
"DPEP3",0.8934
"DPF1",1018.8721
"DPF2",938.4701
"DPF3",116.5829
"DPH1",1093.9587
"DPH2",387.2697
"DPH3B",22.7806
"DPH3",650.8096
"DPH5",213.0653
"DPM1",339.4752
"DPM2",607.0352
"DPM3",201.4517
"DPP10",1460.1898
"DPP3",354.6622
"DPP4",31.2674
"DPP6",5454.383
"DPP7",1808.5985
"DPP8",749.9721
"DPP9",614.182
"DPPA2",0
"DPPA3",0
"DPPA4",0.8934
"DPPA5",0
"DPRXP4",0.4467
"DPRX",0
"DPT",13.4003
"DPY19L1",1512.0045
"DPY19L2P1",54.048
"DPY19L2P2",330.5416
"DPY19L2P4",31.2674
"DPY19L2",87.5489
"DPY19L3",607.9285
"DPY19L4",611.9486
"DPY30",415.6382
"DPYD",104.0759
"DPYSL2",17795.6449
"DPYSL3",7275.0419
"DPYSL4",1461.0832
"DPYSL5",1377.1078
"DPYS",21.8872
"DQX1",6.2535
"DR1",624.9023
"DRAM1",94.249
"DRAM2",262.6466
"DRAP1",1269.9051
"DRD1",181.7979
"DRD2",19.6538
"DRD3",0.8934
"DRD4",5.8068
"DRD5",40.6477
"DRG1",1006.3652
"DRG2",622.2222
"DRGX",8.0402
"DRP2",1243.9978
"DSC1",15.187
"DSC2",43.7744
"DSC3",0
"DSCAML1",830.8208
"DSCAM",576.2144
"DSCC1",30.8208
"DSCR10",0
"DSCR3",817.4204
"DSCR4",0
"DSCR6",0
"DSCR8",0
"DSCR9",5.8068
"DSEL",557.4539
"DSE",210.1039
"DSG1",2.6801
"DSG2",6.7002
"DSG3",2.6801
"DSG4",0
"DSN1",170.6309
"DSPP",1.34
"DSP",83.0821
"DSTN",6831.9375
"DSTYK",2142.2669
"DST",11007.9285
"DTD1",943.8303
"DTHD1",2.2334
"DTL",13.4003
"DTNA",6591.6248
"DTNBP1",451.1446
"DTNB",974.651
"DTWD1",223.3389
"DTWD2",114.7962
"DTX1",976.4377
"DTX2",68.3417
"DTX3L",174.2044
"DTX3",2898.0458
"DTX4",1303.4059
"DTYMK",146.957
"DULLARD",1478.5036
"DUOX1",30.8208
"DUOX2",3.1267
"DUOXA1",3.5734
"DUOXA2",0.8934
"DUPD1",0
"DUS1L",648.1295
"DUS2L",212.172
"DUS3L",250.5863
"DUS4L",127.321
"DUSP10",156.7839
"DUSP11",241.6527
"DUSP12",301.9542
"DUSP13",1.34
"DUSP14",411.3903
"DUSP15",76.8286
"DUSP16",551.6471
"DUSP18",82.6041
"DUSP19",132.2166
"DUSP1",2072.1385
"DUSP21",0
"DUSP22",1120.7147
"DUSP23",120.603
"DUSP26",1640.201
"DUSP27",33.0542
"DUSP28",157.2306
"DUSP2",331.8816
"DUSP3",3636.8509
"DUSP4",25.9073
"DUSP5P",14.2937
"DUSP5",231.8258
"DUSP6",397.5433
"DUSP7",929.5366
"DUSP8",1808.1519
"DUSP9",43.3277
"DUT",741.9453
"DUX4",0
"DUXA",0
"DVL1",1848.3529
"DVL2",431.4908
"DVL3",1782.6912
"DVWA",0
"DYDC1",0
"DYDC2",20.5472
"DYM",451.5913
"DYNC1H1",21514.6845
"DYNC1I1",4004.0201
"DYNC1I2",1874.7069
"DYNC1LI1",1125.6281
"DYNC1LI2",5139.9218
"DYNC2H1",490.0056
"DYNC2LI1",377.4428
"DYNLL1",5579.0061
"DYNLL2",4921.943
"DYNLRB1",3204.4668
"DYNLRB2",21.8872
"DYNLT1",290.3406
"DYNLT3",1700.5025
"DYRK1A",2027.024
"DYRK1B",481.072
"DYRK2",279.6203
"DYRK3",60.3015
"DYRK4",208.5985
"DYSFIP1",0.8934
"DYSF",486.4322
"DYTN",0.4467
"DYX1C1",32.1608
"DZIP1L",14.2937
"DZIP1",1211.0999
"DZIP3",1908.2077
"E2F1",213.0653
"E2F2",1.34
"E2F3",410.4969
"E2F4",738.3585
"E2F5",103.6114
"E2F6",290.7873
"E2F7",5.3601
"E2F8",4.4668
"E4F1",555.2205
"EAF1",1052.373
