"Gene","Expression"
"LOC340094",0
"LOC340357",0
"LOC340508",2.6851
"LOC341056",10.7403
"LOC342346",44.112
"LOC344595",265.8228
"LOC344967",4.603
"LOC347376",0.3836
"LOC348021",0
"LOC348840",2.6851
"LOC348926",43.3448
"LOC349114",341.005
"LOC349196",11.8911
"LOC360030",0
"LOC374443",84.7718
"LOC374491",10.7403
"LOC375190",214.8063
"LOC387646",42.9613
"LOC387647",444.4265
"LOC388152",378.5961
"LOC388242",17.2612
"LOC388387",11.8911
"LOC388428",0.3836
"LOC388588",7.2881
"LOC388692",114.3076
"LOC388789",378.5961
"LOC388796",362.102
"LOC388946",0
"LOC388955",204.066
"LOC389033",8.0552
"LOC389332",40.2762
"LOC389333",52.5508
"LOC389458",4.9827
"LOC389493",0
"LOC389634",3.0687
"LOC389705",8.8224
"LOC389791",4.2194
"LOC390595",27.618
"LOC390858",0
"LOC391322",0
"LOC392196",0
"LOC399744",288.4542
"LOC399815",1.9179
"LOC399959",1511.6993
"LOC400027",808.2087
"LOC400043",119.6778
"LOC400657",390.1036
"LOC400696",0
"LOC400752",38.3583
"LOC400759",7.2881
"LOC400794",0
"LOC400804",2.3015
"LOC400891",2.6851
"LOC400927",22.6812
"LOC400931",103.5673
"LOC400940",187.9555
"LOC401010",21.097
"LOC401052",31.8374
"LOC401093",58.4235
"LOC401127",13.0418
"LOC401387",3.1185
"LOC401397",740.3145
"LOC401431",232.9191
"LOC401463",0.3836
"LOC401588",110.8554
"LOC402377",7.6717
"LOC402644",0
"LOC407835",62.9076
"LOC415056",1.9179
"LOC440040",18.7956
"LOC440173",0.7672
"LOC440354",96.356
"LOC440356",5.3702
"LOC440461",2.6851
"LOC440563",0.3836
"LOC440896",0.3836
"LOC440905",11.1239
"LOC440925",0.7672
"LOC440944",420.7902
"LOC440957",33.3717
"LOC441046",3.8358
"LOC441089",157.2689
"LOC441177",0
"LOC441204",78.2509
"LOC441208",70.9628
"LOC441294",0.3836
"LOC441454",4.603
"LOC441455",1.5343
"LOC441601",0.3836
"LOC441666",171.845
"LOC441869",233.6018
"LOC442308",0
"LOC442421",80.5524
"LOC442454",84.0046
"LOC442459",0
"LOC493754",390.8707
"LOC494141",0
"LOC541471",11.8911
"LOC541473",2.2363
"LOC550112",248.1396
"LOC550643",279.2482
"LOC554202",1.1507
"LOC55908",0.7672
"LOC572558",1.1507
"LOC595101",110.4718
"LOC606724",23.3985
"LOC613037",11.0203
"LOC619207",42.5777
"LOC641298",34.5148
"LOC641367",2.6851
"LOC642587",0
"LOC642597",1.9179
"LOC642826",86.8815
"LOC642846",101.2658
"LOC642852",697.3533
"LOC642929",0
"LOC643008",135.0211
"LOC643387",42.9613
"LOC643486",0
"LOC643677",1.9179
"LOC643719",11.1239
"LOC643763",2039.509
"LOC643837",80.5524
"LOC643923",0.3836
"LOC643955",0
"LOC644145",0
"LOC644165",28.6613
"LOC644172",243.1914
"LOC644538",100.4987
"LOC644669",0
"LOC644936",52.1672
"LOC645166",18.0284
"LOC645323",6204.8331
"LOC645332",60.9896
"LOC645431",42.1366
"LOC645676",74.0161
"LOC645752",0
"LOC646214",176.0644
"LOC646471",115.3241
"LOC646498",0
"LOC646627",0
"LOC646762",711.1623
"LOC646813",0
"LOC646851",211.354
"LOC646982",0
"LOC646999",66.7434
"LOC647121",7.2881
"LOC647288",1.9179
"LOC647309",0
"LOC647859",4.9866
"LOC647946",0
"LOC647979",12252.3974
"LOC648691",0
"LOC648740",15.9187
"LOC649330",5.7537
"LOC650293",0
"LOC650368",11.5075
"LOC650623",141.542
"LOC651250",2364.4035
"LOC652276",35.2896
"LOC653113",26.4672
"LOC653501",183.3525
"LOC653544",0
"LOC653545",0
"LOC653566",2099.3479
"LOC653653",92.827
"LOC653786",1.1507
"LOC654342",210.9705
"LOC654433",50.6329
"LOC678655",832.5777
"LOC723809",0.3836
"LOC723972",14.5761
"LOC727677",0
"LOC727896",27.618
"LOC727924",4.2232
"LOC728024",29.5359
"LOC728190",163.4062
"LOC728264",57.921
"LOC728276",0
"LOC728323",6.9045
"LOC728392",3343.6901
"LOC728410",0
"LOC728554",107.7867
"LOC728606",5.7537
"LOC728613",143.8435
"LOC728640",38.3583
"LOC728643",75.5658
"LOC728723",43.7284
"LOC728743",199.8466
"LOC728758",24.5493
"LOC728819",40.2762
"LOC728855",269.6586
"LOC728875",56.0031
"LOC728989",4.2194
"LOC729020",16.4941
"LOC729082",371.9371
"LOC729121",0
"LOC729156",6.4979
"LOC729176",30.6866
"LOC729234",281.9333
"LOC729375",21.097
"LOC729467",0.3836
"LOC729603",14.1926
"LOC729609",0
"LOC729668",0
"LOC729678",761.1201
"LOC729799",12.6582
"LOC729991-MEF2B",89.1561
"LOC729991",175.6425
"LOC730101",272.3437
"LOC730668",0.7672
"LOC730811",0.3836
"LOC731779",0
"LOC731789",0
"LOC732275",0
"LOC80054",40.2762
"LOC80154",584.58
"LOC81691",90.5255
"LOC84740",4.6107
"LOC84856",286.1527
"LOC84931",0
"LOC84989",28.9758
"LOC90110",318.3736
"LOC90246",6.5209
"LOC90586",0.3836
"LOC90784",275.7959
"LOC90834",32.2209
"LOC91149",1.1507
"LOC91316",582.1557
"LOC91450",7.2881
"LOC91948",0.3836
"LOC92249",795.934
"LOC92659",89.3748
"LOC92973",207.1346
"LOC93432",0
"LOC93622",516.6858
"LOC96610",397.7752
"LOH12CR1",138.0898
"LOH12CR2",125.8151
"LOH3CR2A",10.3567
"LONP1",2105.8688
"LONP2",970.8477
"LONRF1",644.8025
"LONRF2",968.5462
"LONRF3",4.603
"LOR",4.2194
"LOXHD1",0
"LOXL1",69.4285
"LOXL2",68.1665
"LOXL3",302.102
"LOXL4",11.8911
"LOX",17.6448
"LPAL2",13.0418
"LPAR1",2406.9812
"LPAR2",268.5079
"LPAR3",0
"LPAR4",36.0568
"LPAR5",262.7541
"LPAR6",464.9022
"LPA",0.7672
"LPCAT1",4723.8205
"LPCAT2",568.4695
"LPCAT3",537.7829
"LPCAT4",321.4423
"LPGAT1",1198.6958
"LPHN1",3955.4661
"LPHN2",111.6226
"LPHN3",2863.8282
"LPIN1",1175.2973
"LPIN2",1063.2911
"LPIN3",21.7722
"LPL",5892.5969
"LPO",3.4522
"LPPR1",3324.5109
"LPPR2",2153.8166
"LPPR3",495.5888
"LPPR4",421.1738
"LPPR5",321.0242
"LPP",29.5359
"LPXN",199.463
"LQK1",41.4269
"LRAT",16.8776
"LRBA",498.6575
"LRCH1",196.0107
"LRCH2",380.514
"LRCH3",288.8377
"LRCH4",822.4012
"LRDD",764.0967
"LRFN1",204.8331
"LRFN2",23.015
"LRFN3",275.0288
"LRFN4",799.0027
"LRFN5",86.6897
"LRG1",2.6851
"LRGUK",1.5343
"LRIG1",19164.2079
"LRIG2",121.2121
"LRIG3",197.5451
"LRIT1",0.3836
"LRIT2",63.6747
"LRIT3",24.5493
"LRMP",80.1688
"LRP10",2281.5497
"LRP11",620.2301
"LRP12",388.1857
"LRP1B",1142.6928
"LRP1",13488.3007
"LRP2BP",460.6828
"LRP2",874.1849
"LRP3",1056.1603
"LRP4",4356.2025
"LRP5L",62.9076
"LRP5",1021.097
"LRP6",1517.0694
"LRP8",825.4699
"LRPAP1",1689.298
"LRPPRC",3164.9405
"LRRC10B",53.7016
"LRRC10",0.7672
"LRRC14B",0
"LRRC14",1147.641
"LRRC15",0.3836
"LRRC16A",328.7303
"LRRC16B",421.5573
"LRRC17",236.6705
"LRRC18",0
"LRRC19",0.3836
"LRRC1",454.1619
"LRRC20",777.9056
"LRRC23",347.5259
"LRRC24",112.0445
"LRRC25",33.3717
"LRRC26",0.3836
"LRRC27",396.2409
"LRRC28",138.0898
"LRRC29",95.1285
"LRRC2",24.5493
"LRRC30",0
"LRRC31",0.3836
"LRRC32",157.2689
"LRRC33",112.7733
"LRRC34",209.0526
"LRRC36",2.3015
"LRRC37A2",264.9444
"LRRC37A3",191.7913
"LRRC37A4",292.6736
"LRRC37A",492.9037
"LRRC37B2",725.3548
"LRRC37B",428.8454
"LRRC39",28.8953
"LRRC3B",74.415
"LRRC3",6.1373
"LRRC40",321.8259
"LRRC41",1100.4987
"LRRC42",252.0138
"LRRC43",13.0418
"LRRC45",395.4737
"LRRC46",12.6582
"LRRC47",1116.6091
"LRRC48",36.0568
"LRRC49",386.6513
"LRRC4B",2272.3437
"LRRC4C",772.1519
"LRRC4",1212.1212
"LRRC50",10.3567
"LRRC52",0
"LRRC55",97.0464
"LRRC56",47.1807
"LRRC57",269.6586
"LRRC58",1995.0134
"LRRC59",1536.0414
"LRRC61",19.5627
"LRRC66",8.8224
"LRRC67",3.8358
"LRRC69",0
"LRRC6",38.3583
"LRRC70",16.8776
"LRRC7",67.8941
"LRRC8A",8010.7403
"LRRC8B",819.7161
"LRRC8C",427.3111
"LRRC8D",1471.8067
"LRRC8E",0.7672
"LRRCC1",661.2965
"LRRFIP1",574.2232
"LRRFIP2",929.8044
"LRRIQ1",4.2194
"LRRIQ3",0.7672
"LRRIQ4",0.3836
"LRRK1",223.6287
"LRRK2",276.9467
"LRRN1",4352.1289
"LRRN2",1273.4944
"LRRN3",1260.069
"LRRN4CL",9.5896
"LRRN4",5.7537
"LRRTM1",235.1362
"LRRTM2",843.4983
"LRRTM3",905.6118
"LRRTM4",570.3874
"LRSAM1",829.6893
"LRTM1",0
"LRTM2",120.445
"LRTOMT",287.618
"LRWD1",437.6678
"LSAMP",2350.9781
"LSG1",828.5386
"LSM10",250.8631
"LSM11",243.9586
"LSM12",622.9382
"LSM14A",1492.1366
"LSM14B",1204.4496
"LSM1",480.6291
"LSM2",613.3487
"LSM3",644.0353
"LSM4",860.7595
"LSM5",609.8964
"LSM6",266.2064
"LSM7",574.2232
"LSMD1",486.3828
"LSP1",6.9045
"LSR",275.7959
"LSS",3457.2305
"LST-3TM12",0
"LST1",106.2524
"LTA4H",1069.0449
"LTA",2.6851
"LTB4R2",28.9183
"LTB4R",101.2658
"LTBP1",294.9751
"LTBP2",96.2792
"LTBP3",5270.9091
"LTBP4",665.1323
"LTBR",166.4749
"LTB",4.9866
"LTC4S",29.4476
"LTF",3.8358
"LTK",2.3015
"LTV1",355.5811
"LUC7L2",2598.3813
"LUC7L3",5134.2539
"LUC7L",2319.5244
"LUM",29.5359
"LUZP1",293.8243
"LUZP2",1853.4714
"LUZP4",0
"LUZP6",3856.5401
"LXN",32.6045
"LY6D",0
"LY6E",877.2535
"LY6G5B",145.0556
"LY6G5C",70.1956
"LY6G6C",1.5343
"LY6G6D",0
"LY6G6E",0
"LY6G6F",0
"LY6H",708.8608
"LY6K",28.7687
"LY75",77.4837
"LY86",189.8734
"LY96",17.2612
"LY9",0
"LYAR",240.1227
"LYG1",4.603
"LYG2",0
"LYL1",128.1166
"LYNX1",1769.0832
"LYN",310.702
"LYPD1",1361.354
"LYPD2",0
"LYPD3",3.0687
"LYPD4",0
"LYPD5",95.5121
"LYPD6B",0.7672
"LYPD6",35.6732
"LYPLA1",519.7545
"LYPLA2P1",14.5761
"LYPLA2",388.5692
"LYPLAL1",507.8634
"LYRM1",423.4753
"LYRM2",1218.6421
"LYRM4",334.4841
"LYRM5",939.3939
"LYRM7",918.2969
"LYSMD1",377.8289
"LYSMD2",307.2497
"LYSMD3",406.9812
"LYSMD4",207.4377
"LYST",604.5263
"LYVE1",92.827
"LYZL1",0
"LYZL2",0.3836
"LYZL4",0
"LYZL6",0
"LYZ",33.3717
"LZIC",258.1511
"LZTFL1",494.0545
"LZTR1",1282.3437
"LZTS1",161.8719
"LZTS2",2650.1726
"M6PR",1966.2946
"MAB21L1",28.0015
"MAB21L2",0.3836
"MACC1",0
"MACF1",4858.8416
"MACROD1",201.7645
"MACROD2",153.0495
"MAD1L1",417.3379
"MAD2L1BP",420.4066
"MAD2L1",113.5405
"MAD2L2",529.3441
"MADCAM1",58.6881
"MADD",2586.8815
"MAEA",957.4223
"MAEL",4.603
"MAF1",1543.9202
"MAFA",0.3836
"MAFB",965.094
"MAFF",131.5689
"MAFG",1032.2209
"MAFK",565.0441
"MAF",1238.2048
"MAGEA10",0
"MAGEA11",0
"MAGEA12",4.9866
"MAGEA1",0
"MAGEA2",0
"MAGEA3",0
"MAGEA4",0
"MAGEA5",0
"MAGEA6",0
"MAGEA8",0
"MAGEA9B",0
"MAGEB10",0
"MAGEB16",0
"MAGEB18",0
"MAGEB1",0
"MAGEB2",0
"MAGEB3",0
"MAGEB4",0
"MAGEB6",0
"MAGEC1",0
"MAGEC2",0
"MAGEC3",9.206
"MAGED1",7678.1741
"MAGED2",4860.7595
"MAGED4B",3708.1741
"MAGED4",744.0698
"MAGEE1",434.2156
"MAGEE2",3.4522
"MAGEF1",1891.0625
"MAGEH1",2617.5681
"MAGEL2",187.1883
"MAGI1",1105.1016
"MAGI2",1635.9801
"MAGI3",237.0541
"MAGIX",37.2075
"MAGOHB",181.051
"MAGOH",161.4883
"MAGT1",1700.4219
"MAG",11650.1726
"MAK16",344.066
"MAK",3.8358
"MAL2",18.412
"MALAT1",4442.1404
"MALL",28.0015
"MALT1",339.4707
"MAL",2667.4338
"MAMDC2",37.5911
"MAMDC4",280.3989
"MAML1",1209.9079
"MAML2",917.1461
"MAML3",86.6897
"MAMLD1",792.0982
"MAMSTR",24.1657
"MAN1A1",113.5405
"MAN1A2",309.5512
"MAN1B1",1695.8189
"MAN1C1",149.2137
"MAN2A1",451.8604
"MAN2A2",3237.4377
"MAN2B1",1018.7956
"MAN2B2",858.0744
"MAN2C1",1660.5293
"MANBAL",1198.3122
"MANBA",535.0978
"MANEAL",509.0142
"MANEA",355.5811
"MANF",446.1066
"MANSC1",379.3633
"MAOA",512.4664
"MAOB",693.1339
"MAP1A",7146.9122
"MAP1B",8705.0249
"MAP1D",113.1569
"MAP1LC3A",579.977
"MAP1LC3B2",263.9049
"MAP1LC3B",3238.2048
"MAP1LC3C",0.7672
"MAP1S",1167.6256
"MAP2K1",1066.6245
"MAP2K2",1975.8343
"MAP2K3",189.8734
"MAP2K4",808.2087
"MAP2K5",457.2305
"MAP2K6",83.2374
"MAP2K7",967.0119
"MAP2",15569.2367
"MAP3K10",429.229
"MAP3K11",1750.2877
"MAP3K12",737.1653
"MAP3K13",33.1032
"MAP3K14",281.1661
"MAP3K15",1.2927
"MAP3K1",479.0947
"MAP3K2",226.3138
"MAP3K3",674.8907
"MAP3K4",554.2769
"MAP3K5",1356.7319
"MAP3K6",99.3479
"MAP3K7",734.9444
"MAP3K8",114.6912
"MAP3K9",20.3299
"MAP4K1",31.4538
"MAP4K2",326.0453
"MAP4K3",832.758
"MAP4K4",10726.122
"MAP4K5",1785.5773
"MAP4",12197.1615
"MAP6D1",1973.5328
"MAP6",565.7844
"MAP7D1",3902.57
"MAP7D2",14.9597
"MAP7D3",25.7
"MAP7",2127.733
"MAP9",586.4979
"MAPK10",1596.0875
"MAPK11",492.5201
"MAPK12",908.0322
"MAPK13",7.2881
"MAPK14",870.3491
"MAPK15",0.3836
"MAPK1IP1L",1981.2044
"MAPK1",5079.7852
"MAPK3",1765.9072
"MAPK4",1051.0165
"MAPK6",1023.015
"MAPK7",512.9728
"MAPK8IP1",6545.8381
"MAPK8IP2",1820.0997
"MAPK8IP3",4278.8646
"MAPK8",221.7108
"MAPK9",1153.0495
"MAPKAP1",1467.9708
"MAPKAPK2",1425.0096
"MAPKAPK3",569.2367
"MAPKAPK5",505.4469
"MAPKBP1",851.1699
"MAPKSP1",1197.9287
"MAPRE1",4388.9528
"MAPRE2",3172.2286
"MAPRE3",1037.2075
"MAPT",8233.6018
"MARCH10",2.4818
"MARCH11",11.8911
"MARCH1",273.1109
"MARCH2",772.9191
"MARCH3",218.6421
"MARCH4",345.9916
"MARCH5",1059.8389
"MARCH6",1795.934
"MARCH7",1275.4124
"MARCH8",404.6797
"MARCH9",503.2605
"MARCKSL1",15386.2677
"MARCKS",23865.7461
"MARCO",0
"MARK1",618.7188
"MARK2",787.4952
"MARK3",1488.6843
"MARK4",618.3353
"MARS2",169.9271
"MARS",1743.6786
"MARVELD1",121.7798
"MARVELD2",32.2209
"MARVELD3",22.7925
"MAS1L",0
"MAS1",0
"MASP1",4181.051
"MASP2",41.0433
"MAST1",998.8493
"MAST2",723.0533
"MAST3",1496.7395
"MAST4",223.6287
"MASTL",153.0495
"MAT1A",0
"MAT2A",6531.262
"MAT2B",1319.1408
"MATK",75.9494
"MATN1",3.7399
"MATN2",426.9275
"MATN3",85.5389
"MATN4",1.1507
"MATR3",10424.9559
"MAVS",2406.9812
"MAX",1383.5827
"MAZ",4134.8485
"MBD1",1271.5765
"MBD2",428.8454
"MBD3L1",0
"MBD3L2",0
"MBD3L5",0
"MBD3",2540.468
"MBD4",500.959
"MBD5",456.4634
"MBD6",1384.3498
"MBIP",680.8592
"MBL1P",23.3985
"MBL2",0
"MBLAC1",26.8508
"MBLAC2",275.4124
"MBNL1",1584.0775
"MBNL2",2153.8166
"MBNL3",3.4522
"MBOAT1",78.6344
"MBOAT2",1273.4944
"MBOAT4",1.9179
"MBOAT7",503.2605
"MBP",200480.6291
"MBTD1",911.3924
"MBTPS1",1740.6981
"MBTPS2",729.5742
"MB",7.6717
"MC1R",174.4572
"MC2R",0
"MC3R",0
"MC4R",4.2194
"MC5R",1.9179
"MCAM",1526.2754
"MCART1",174.5301
"MCART2",7.6717
"MCART3P",0
"MCART6",258.5347
"MCAT",206.7511
"MCCC1",708.4772
"MCCC2",1188.7227
"MCCD1",0
"MCC",1015.7269
"MCEE",134.6375
"MCF2L2",242.0176
"MCF2L",1515.9187
"MCF2",265.8228
"MCFD2",1540.0844
"MCHR1",91.2927
"MCHR2",0.3836
"MCL1",7237.4377
"MCM10",17.6448
"MCM2",492.1366
"MCM3APAS",103.0763
"MCM3AP",2166.1987
"MCM3",886.4595
"MCM4",761.7952
"MCM5",691.216
"MCM6",536.2486
"MCM7",2514.158
"MCM8",74.415
"MCM9",46.0299
"MCOLN1",547.3725
"MCOLN2",3.0687
"MCOLN3",1.9179
"MCPH1",441.7338
"MCRS1",1090.1419
"MCTP1",36.8239
"MCTP2",0.7672
"MCTS1",1135.4047
"MDC1",1244.3422
"MDFIC",372.8423
"MDFI",1104.7181
"MDGA1",792.8654
"MDGA2",358.2662
"MDH1B",63.2911
"MDH1",1876.4864
"MDH2",2489.0679
"MDK",602.9919
"MDM1",362.4856
"MDM2",1753.3563
"MDM4",1306.099
"MDN1",1245.1093
"MDP1",190.9244
"MDS2",0
"ME1",267.3571
"ME2",1066.7434
"ME3",323.3602
"MEA1",796.7012
"MEAF6",737.2459
"MECOM",102.8002
"MECP2",1621.4039
"MECR",302.2631
"MED10",436.1335
"MED11",285.0019
"MED12L",75.5658
"MED12",1095.1285
"MED13L",1928.27
"MED13",2179.9003
"MED14",1074.7986
"MED15",1585.3471
"MED16",1705.4085
"MED17",683.9279
"MED18",177.2152
"MED19",301.8796
"MED1",1039.8926
"MED20",504.0276
"MED21",363.2528
"MED22",1070.1956
"MED23",768.3161
"MED24",2028.3851
"MED25",642.1174
"MED26",274.6452
"MED27",301.8796
"MED28",471.8067
"MED29",1829.3057
"MED30",156.1181
"MED31",134.5723
"MED4",841.9639
"MED6",319.1408
"MED7",192.1749
"MED8",267.3571
"MED9",565.0173
"MEF2A",1059.9194
"MEF2B",30.4066
"MEF2C",705.4085
"MEF2D",941.6954
"MEFV",2.6851
"MEG3",604.1427
"MEG8",0
"MEGF10",1056.0031
"MEGF11",2304.9482
"MEGF6",96.2792
"MEGF8",1508.6306
"MEGF9",2752.2056
"MEI1",8.4388
"MEIG1",5.7537
"MEIS1",485.6157
"MEIS2",691.5995
"MEIS3P1",113.5405
"MEIS3",523.5903
"MELK",18.0284
"MEMO1",256.4787
"MEN1",775.2206
"MEOX1",0
"MEOX2",18.0284
"MEP1A",11.5075
"MEP1B",0.3836
"MEPCE",1518.2202
"MEPE",0.7672
"MERTK",524.3575
"MESDC1",219.0257
"MESDC2",1482.547
"MESP1",54.8523
"MESP2",1.1507
"MESTIT1",64.0583
"MEST",1241.2735
"METAP1",618.3353
"METAP2",2334.1005
"METRNL",200.6137
"METRN",1952.0522
"METT10D",1338.7035
"METT11D1",494.0545
"METT5D1",271.1929
"METTL10",347.898
"METTL11A",356.5516
"METTL11B",0
"METTL12",50.6751
"METTL13",867.2804
"METTL14",319.1408
"METTL1",132.336
"METTL2A",456.4634
"METTL2B",352.5125
"METTL3",829.16
"METTL4",202.5316
"METTL5",387.2919
"METTL6",413.1185
"METTL7A",5240.8899
"METTL7B",18.412
"METTL8",392.0215
"METTL9",2518.2202
"MET",65.2091
"MEX3A",878.7879
"MEX3B",404.6797
"MEX3C",1595.3203
"MEX3D",379.3633
"MFAP1",803.9893
"MFAP2",4.603
"MFAP3L",1612.5815
"MFAP3",621.7875
"MFAP4",132.336
"MFAP5",6.9045
"MFF",2657.4607
"MFGE8",2703.107
"MFHAS1",304.5646
"MFI2",61.7568
"MFN1",705.4085
"MFN2",1700.4219
"MFNG",285.3855
"MFRP",1498.6575
"MFSD10",683.9279
"MFSD11",368.6038
"MFSD1",863.4446
"MFSD2A",1004.603
"MFSD2B",7.6717
"MFSD3",314.1542
"MFSD4",319.5244
"MFSD5",604.1427
"MFSD6L",0
"MFSD6",2387.4185
"MFSD7",23.0533
"MFSD8",432.6812
"MFSD9",80.1688
"MGAM",3.8358
"MGAT1",1672.0368
"MGAT2",469.8888
"MGAT3",1483.6977
"MGAT4A",639.8159
"MGAT4B",766.0146
"MGAT4C",145.3778
"MGAT5B",190.6406
"MGAT5",207.9018
"MGA",526.659
"MGC12916",0.3836
"MGC12982",10.3567
"MGC14436",4.9866
"MGC15885",0
"MGC16025",33.3717
"MGC16121",29.5359
"MGC16142",17.6448
"MGC16275",277.3303
"MGC16384",5.3702
"MGC16703",65.6924
"MGC21881",521.6724
"MGC23270",17.2612
"MGC23284",62.524
"MGC26647",0
"MGC27382",0
"MGC2752",384.3498
"MGC2889",6.5209
"MGC29506",0
"MGC34034",0
"MGC3771",17.3226
"MGC42105",397.0081
"MGC4473",0
"MGC45800",1.1507
"MGC57346",295.2206
"MGC70857",244.7257
"MGC72080",62.6736
"MGC87042",29.5359
"MGEA5",4894.8984
"MGLL",1444.9559
"MGMT",80.1688
"MGP",49.0986
"MGRN1",2136.1718
"MGST1",1085.1554
"MGST2",128.1166
"MGST3",996.5478
"MIA2",0.3836
"MIA3",1540.8516
"MIAT",4227.6103
"MIA",0.794
"MIB1",2410.4334
"MIB2",558.1128
"MICAL1",2311.4614
"MICAL2",163.4062
"MICAL3",3319.1408
"MICALCL",2.3015
"MICALL1",1050.2493
"MICALL2",223.6287
"MICA",53.318
"MICB",14.1926
"MID1IP1",3237.8213
"MID1",368.6229
"MID2",116.9927
"MIDN",5321.8259
"MIER1",541.6187
"MIER2",431.9141
"MIER3",651.3234
"MIF4GD",586.4979
"MIF",2278.1396
"MIIP",471.0395
"MIMT1",50.6329
"MINA",500.6099
"MINK1",3078.7112
"MINPP1",490.2186
"MIOS",489.8351
"MIOX",0
"MIPEP",164.557
"MIPOL1",45.2628
"MIP",1.9179
"MIR155HG",5.7537
"MIR17HG",43.7284
"MIS12",568.4695
"MITD1",174.5301
"MITF",291.9064
"MIXL1",0.3836
"MKI67IP",1100.3759
"MKI67",118.527
"MKKS",935.5581
"MKL1",863.8282
"MKL2",419.2558
"MKLN1",2745.6847
"MKNK1",430.7633
"MKNK2",697.3533
"MKRN1",2577.6755
"MKRN2",883.7745
"MKRN3",385.8842
"MKS1",319.1408
"MKX",216.3406
"MLANA",0
"MLC1",14418.8723
"MLEC",3308.4005
"MLF1IP",80.3145
"MLF1",372.8423
"MLF2",4126.5823
"MLH1",878.0207
"MLH3",277.7138
"MLKL",34.906
"MLL2",1506.6858
"MLL3",2792.4818
"MLL4",873.0341
"MLL5",1532.758
"MLLT10",285.3855
"MLLT11",1920.2148
"MLLT1",2247.7944
"MLLT3",454.5455
"MLLT4",1589.5666
"MLLT6",4804.3728
"MLL",2523.2068
"MLNR",0
"MLN",0
"MLPH",1.5343
"MLST8",1118.2317
"MLXIPL",115.842
"MLXIP",490.6022
"MLX",540.2455
"MLYCD",244.7257
"MMAA",171.845
"MMAB",935.5581
"MMACHC",131.5689
"MMADHC",928.6536
"MMD2",1724.5876
"MMD",701.9563
"MMEL1",0.4219
"MME",92.4434
"MMGT1",1062.1404
"MMP10",0
"MMP11",38.3583
"MMP12",0
"MMP13",0
"MMP14",1184.8868
"MMP15",817.0311
"MMP16",576.5247
"MMP17",182.5853
"MMP19",534.3306
"MMP1",0
"MMP20",0
"MMP21",1.5343
"MMP23A",0
"MMP23B",14.9597
"MMP24",1057.1538
"MMP25",36.2908
"MMP26",0
"MMP27",0
"MMP28",395.4737
"MMP2",940.5447
"MMP3",0
"MMP7",0
"MMP8",0
"MMP9",1.1507
"MMRN1",41.8105
"MMRN2",385.117
"MMS19",1360.5677
"MN1",1446.4902
"MNAT1",210.9705
"MND1",19.1791
"MNDA",180.2839
"MNS1",87.8404
"MNT",706.9428
"MNX1",22.2478
"MOAP1",1398.926
"MOB2",486.7664
"MOBKL1A",887.9939
"MOBKL1B",165.3241
"MOBKL2A",893.7476
"MOBKL2B",1958.1895
"MOBKL2C",242.8078
"MOBKL3",834.2923
"MOBP",13570.0038
"MOCOS",3.4522
"MOCS1",1148.1358
"MOCS2",1103.1837
"MOCS3",164.557
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",927.8865
"MOG",6838.8953
"MON1A",410.0499
"MON1B",883.7745
"MON2",1337.9363
"MORC1",9.206
"MORC2",875.7192
"MORC3",872.267
"MORC4",289.2213
"MORF4L1",4107.4031
"MORF4L2",3455.3126
"MORF4",1.5343
"MORN1",29.9194
"MORN2",240.1227
"MORN3",0.7672
"MORN4",507.4799
"MORN5",9.206
"MOSC1",694.2846
"MOSC2",100.1151
"MOSPD1",187.5719
"MOSPD2",743.3832
"MOSPD3",370.5409
"MOS",0
"MOV10L1",15.7269
"MOV10",344.4572
"MOXD1",3.0687
"MPDU1",1226.705
"MPDZ",2553.8934
"MPEG1",200.6137
"MPG",607.2114
"MPHOSPH10",766.7817
"MPHOSPH6",373.9931
"MPHOSPH8",825.0863
"MPHOSPH9",196.3943
"MPI",971.6149
"MPL",22.6314
"MPND",326.8124
"MPO",2.6851
"MPP1",514.7679
"MPP2",1561.9486
"MPP3",76.3329
"MPP4",2.6851
"MPP5",1325.2781
"MPP6",72.8807
"MPP7",28.0015
"MPPE1",606.0606
"MPPED1",28.7687
"MPPED2",234.369
"MPRIP",2751.0549
"MPST",1228.2317
"MPV17L2",212.8884
"MPV17L",132.7196
"MPV17",762.1787
"MPZL1",1690.0652
"MPZL2",11.5075
"MPZL3",0.3836
"MPZ",43.3448
"MR1",26.4672
"MRAP2",18.7956
"MRAP",11.7223
"MRAS",1844.649
"MRC1",39.8926
"MRC2",579.2098
"MRE11A",322.9766
"MREG",146.4442
"MRFAP1L1",2219.7929
"MRFAP1",12872.6506
"MRGPRD",0
"MRGPRE",0.3836
"MRGPRF",54.4687
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",0
"MRI1",567.7023
"MRM1",108.5539
"MRO",2349.0602
"MRP63",911.0012
"MRPL10",1054.4687
"MRPL11",408.8991
"MRPL12",655.9264
"MRPL13",337.9363
"MRPL14",388.5692
"MRPL15",586.4979
"MRPL16",595.3203
"MRPL17",392.4051
"MRPL18",731.4921
"MRPL19",1102.4166
"MRPL1",318.7572
"MRPL20",671.1392
"MRPL21",448.4081
"MRPL22",235.1362
"MRPL23",462.6007
"MRPL24",1012.6582
"MRPL27",649.0219
"MRPL28",978.5194
"MRPL2",345.2244
